월,계정,상품명,옵션명,매출,주문,판매량,원가합계
2026-04,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 블랙, 1세트, free",2806740,170,181,217200
2026-04,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 핑크, 1세트, free",89200,5,6,7200
2026-04,휴책,휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드,"휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드, 1개, 블랙",3632130,296,323,710600
2026-04,휴책,휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드,"휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드, 2개, 블랙",31196430,1665,1767,6537900
2026-04,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 1세트, L (250 ~ 275mm)",48810,15,16,8000
2026-04,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 1세트, M (225 ~ 245mm)",49480,19,19,9500
2026-04,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 2세트, L (250 ~ 275mm)",106130,21,21,21000
2026-04,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 2세트, M (225 ~ 245mm)",85170,16,17,17000
2026-04,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, L",347750,12,13,97500
2026-04,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, M",267500,10,10,75000
2026-04,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, S",107000,4,4,30000
2026-04,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, XL",749000,27,28,210000
2026-05,휴책,보호대 연구소 국내 생산 무릎 슬리브 보호대 아대 슬개건 슬개골 니슬리브,"보호대 연구소 국내 생산 무릎 슬리브 보호대 아대 슬개건 슬개골 니슬리브, 2개, M",47900,1,1,5400
2026-05,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 그레이, 2개, 21 x 5 (cm)",350290,24,24,28800
2026-05,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 블랙, 1세트, free",4652970,265,300,360000
2026-05,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 핑크, 1세트, free",93900,6,6,7200
2026-05,휴책,보호대연구소 큐디아 베노핏 레그 릴렉서 의료용 압박스타킹 종아리형 1set,"보호대연구소 큐디아 베노핏 레그 릴렉서 의료용 압박스타킹 종아리형 1set, 종아리/무릎형, 1세트, L",19850,1,1,0
2026-05,휴책,보호대연구소 큐디아 온열 저주파 손목 보호대 아대,"보호대연구소 큐디아 온열 저주파 손목 보호대 아대, 베이지, 1개",119000,1,1,0
2026-05,휴책,휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드,"휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드, 1개, 블랙",2894350,240,253,556600
2026-05,휴책,휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드,"휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드, 2개, 블랙",32527110,1720,1808,6689600
2026-05,휴책,휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대,"휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대, 1개, 오른쪽 L",260400,12,12,72000
2026-05,휴책,휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대,"휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대, 1개, 오른쪽 M",86800,4,4,22000
2026-05,휴책,휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대,"휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대, 1개, 왼쪽 L",108500,5,5,30000
2026-05,휴책,휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대,"휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대, 1개, 왼쪽 M",151900,7,7,38500
2026-05,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 1세트, L (250 ~ 275mm)",59790,15,22,11000
2026-05,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 1세트, M (225 ~ 245mm)",66750,17,19,9500
2026-05,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 2세트, L (250 ~ 275mm)",105650,17,17,17000
2026-05,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 2세트, M (225 ~ 245mm)",193620,27,32,32000
2026-05,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, L",936250,34,35,262500
2026-05,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, M",535000,20,20,150000
2026-05,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, S",187250,7,7,52500
2026-05,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, XL",775750,28,29,217500
2026-06,휴책,보호대 연구소 국내 생산 무릎 슬리브 보호대 아대 슬개건 슬개골 니슬리브,"보호대 연구소 국내 생산 무릎 슬리브 보호대 아대 슬개건 슬개골 니슬리브, 2개, L",47900,1,1,5400
2026-06,휴책,보호대연구소 국내생산 손목 보호대 아대,"보호대연구소 국내생산 손목 보호대 아대, FREE, 1개, 베이지",17900,1,1,0
2026-06,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 그레이, 2개, 21 x 5 (cm)",501850,32,32,38400
2026-06,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 블랙, 1세트, free",4799540,279,309,370800
2026-06,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 핑크, 1세트, free",219100,14,14,16800
2026-06,휴책,휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드,"휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드, 1개, 블랙",2245070,183,196,431200
2026-06,휴책,휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드,"휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드, 2개, 블랙",89531500,4550,4878,18048600
2026-06,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 1세트, L (250 ~ 275mm)",31750,8,9,4500
2026-06,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 1세트, M (225 ~ 245mm)",39860,12,14,7000
2026-06,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 2세트, L (250 ~ 275mm)",43120,7,8,8000
2026-06,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 2세트, M (225 ~ 245mm)",74120,12,13,13000
2026-06,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, L",508250,13,19,142500
2026-06,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, M",267500,10,10,75000
2026-06,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, S",80250,3,3,22500
2026-06,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, XL",508250,13,19,142500
2026-07,휴책,보호대 연구소 국내 생산 무릎 슬리브 보호대 아대 슬개건 슬개골 니슬리브,"보호대 연구소 국내 생산 무릎 슬리브 보호대 아대 슬개건 슬개골 니슬리브, 1개, L",24900,1,1,2700
2026-07,휴책,보호대 연구소 국내 생산 무릎 슬리브 보호대 아대 슬개건 슬개골 니슬리브,"보호대 연구소 국내 생산 무릎 슬리브 보호대 아대 슬개건 슬개골 니슬리브, 2개, XL",47900,1,1,5400
2026-07,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 그레이, 2개, 21 x 5 (cm)",524210,34,34,40800
2026-07,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 블랙, 1세트, free",5212180,316,338,405600
2026-07,휴책,보호대연구소 쫀쫀 손목 보호대 아대 2p,"보호대연구소 쫀쫀 손목 보호대 아대 2p, 핑크, 1세트, free",200810,13,13,15600
2026-07,휴책,휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드,"휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드, 1개, 블랙",2816700,231,246,541200
2026-07,휴책,휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드,"휴책 보호대연구소 무릎보호대 슬개건 슬개골 보호대 러닝 무릎 보호대 아대 관절 보호 밴드, 2개, 블랙",96833050,4904,5179,19162300
2026-07,휴책,휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대,"휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대, 1개, 오른쪽 L",151900,7,7,42000
2026-07,휴책,휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대,"휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대, 1개, 오른쪽 M",21700,1,1,5500
2026-07,휴책,휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대,"휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대, 1개, 왼쪽 L",65100,3,3,18000
2026-07,휴책,휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대,"휴책 보호대연구소 스트랩 벡터 무릎보호대 슬개골 슬개건 보호대, 1개, 왼쪽 M",43400,2,2,11000
2026-07,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 1세트, L (250 ~ 275mm)",36370,8,9,4500
2026-07,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 1세트, M (225 ~ 245mm)",27680,8,8,4000
2026-07,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 2세트, L (250 ~ 275mm)",117510,21,23,23000
2026-07,휴책,휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set,"휴책 보호대연구소 아치업 아치 보조 발바닥 신발 깔창 패드 실리콘 뒤꿈치 군대 군인 군화 행군 1set, 2세트, M (225 ~ 245mm)",64680,12,12,12000
2026-07,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, L",454750,17,17,127500
2026-07,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, M",187250,7,7,52500
2026-07,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, S",80250,3,3,22500
2026-07,휴책,휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드,"휴책 보호대연구소 의료용 허리보호대 복대 척추 허리 지지대 밴드, 1개, XL",642000,23,24,180000
