날짜,채널,계정,상품코드,주문건수,판매수량,매출,총매출
2026-08-01,네이버,네이버,SHIP,122,0,427782,441000
2026-08-02,네이버,네이버,NV-002,22,22,300856,326610
2026-08-02,네이버,네이버,NV-003,76,75,1234517,1329760
2026-08-02,네이버,네이버,NV-004,10,11,127470,138300
2026-08-02,네이버,네이버,NV-005,2,2,19871,21250
2026-08-02,네이버,네이버,NV-006,4,4,64690,69500
2026-08-02,네이버,네이버,NV-007,2,2,27115,29200
2026-08-02,네이버,네이버,NV-008,13,14,343901,370070
2026-08-02,네이버,네이버,NV-009,4,4,44892,48950
2026-08-02,네이버,네이버,NV-011,10,10,153733,166700
2026-08-02,네이버,네이버,NV-016,4,4,5553,6000
2026-08-02,네이버,네이버,NV-018,2,2,22569,24390
2026-08-02,네이버,네이버,NV-019,1,1,13634,14900
2026-08-02,네이버,네이버,NV-020,7,7,124319,133780
2026-08-02,네이버,네이버,NV-024,1,1,11781,12400
2026-08-02,네이버,네이버,NV-025,1,1,30379,32490
2026-08-02,네이버,네이버,NV-026,6,6,66103,71410
2026-08-02,네이버,네이버,NV-028,1,1,19300,20640
2026-08-02,네이버,네이버,NV-030,2,2,58353,62410
2026-08-02,네이버,네이버,NV-033,1,1,27267,29800
2026-08-02,네이버,네이버,NV-045,2,2,43753,47300
2026-08-02,네이버,네이버,NV-049,1,1,4575,5000
2026-08-02,네이버,네이버,SHIP,145,0,485508,500500
2026-08-03,네이버,네이버,NV-002,17,17,240793,261000
2026-08-03,네이버,네이버,NV-003,85,86,1424688,1534110
2026-08-03,네이버,네이버,NV-004,8,8,92458,100260
2026-08-03,네이버,네이버,NV-005,3,3,40664,43850
2026-08-03,네이버,네이버,NV-006,2,2,26892,28760
2026-08-03,네이버,네이버,NV-007,2,2,27302,29200
2026-08-03,네이버,네이버,NV-008,27,23,557134,603110
2026-08-03,네이버,네이버,NV-009,6,6,72287,79000
2026-08-03,네이버,네이버,NV-011,5,5,39928,43600
2026-08-03,네이버,네이버,NV-016,12,12,45639,49200
2026-08-03,네이버,네이버,NV-018,2,2,21742,23760
2026-08-03,네이버,네이버,NV-020,6,7,122120,131840
2026-08-03,네이버,네이버,NV-026,11,11,120914,130460
2026-08-03,네이버,네이버,NV-028,1,2,39768,43460
2026-08-03,네이버,네이버,NV-030,2,2,38613,42200
2026-08-03,네이버,네이버,NV-033,1,1,12948,14150
2026-08-03,네이버,네이버,NV-034,2,2,26582,29050
2026-08-03,네이버,네이버,NV-035,1,1,3111,3400
2026-08-03,네이버,네이버,NV-044,3,4,53224,57520
2026-08-03,네이버,네이버,NV-045,5,5,102027,111500
2026-08-03,네이버,네이버,NV-049,2,2,13468,14500
2026-08-03,네이버,네이버,SHIP,155,0,536423,553000
2026-08-04,네이버,네이버,NV-002,19,20,296112,320520
2026-08-04,네이버,네이버,NV-003,77,76,1301060,1404640
2026-08-04,네이버,네이버,NV-004,12,12,130572,141200
2026-08-04,네이버,네이버,NV-005,3,3,40607,44150
2026-08-04,네이버,네이버,NV-006,4,4,53724,57760
2026-08-04,네이버,네이버,NV-008,21,21,507034,547650
2026-08-04,네이버,네이버,NV-009,5,5,66225,71750
2026-08-04,네이버,네이버,NV-011,6,6,55364,60100
2026-08-04,네이버,네이버,NV-016,10,10,57015,61800
2026-08-04,네이버,네이버,NV-018,2,2,22557,24390
2026-08-04,네이버,네이버,NV-020,5,5,87340,93810
2026-08-04,네이버,네이버,NV-024,1,1,16269,17400
2026-08-04,네이버,네이버,NV-025,5,5,152205,164210
2026-08-04,네이버,네이버,NV-026,10,10,97925,105850
2026-08-04,네이버,네이버,NV-028,3,3,59629,64690
2026-08-04,네이버,네이버,NV-030,5,5,98597,107300
2026-08-04,네이버,네이버,NV-034,2,2,41795,44700
2026-08-04,네이버,네이버,NV-041,1,1,16306,17820
2026-08-04,네이버,네이버,NV-045,2,4,273397,298800
2026-08-04,네이버,네이버,NV-049,1,2,9150,10000
2026-08-04,네이버,네이버,NV-053,1,1,5610,6000
2026-08-04,네이버,네이버,SHIP,155,0,526245,542500
2026-08-05,네이버,네이버,NV-002,23,24,333882,360900
2026-08-05,네이버,네이버,NV-003,84,84,1357401,1463060
2026-08-05,네이버,네이버,NV-004,13,13,150292,161900
2026-08-05,네이버,네이버,NV-005,3,3,47068,50700
2026-08-05,네이버,네이버,NV-006,7,7,94408,101270
2026-08-05,네이버,네이버,NV-007,2,3,27375,29700
2026-08-05,네이버,네이버,NV-008,11,11,266994,288890
2026-08-05,네이버,네이버,NV-009,9,10,149586,163150
2026-08-05,네이버,네이버,NV-010,1,1,25392,27750
2026-08-05,네이버,네이버,NV-011,7,8,92780,100500
2026-08-05,네이버,네이버,NV-012,1,1,12792,13680
2026-08-05,네이버,네이버,NV-016,13,13,79867,86740
2026-08-05,네이버,네이버,NV-018,3,3,34388,37030
2026-08-05,네이버,네이버,NV-020,2,2,34771,38000
2026-08-05,네이버,네이버,NV-023,1,2,52888,57800
2026-08-05,네이버,네이버,NV-025,1,1,31976,34200
2026-08-05,네이버,네이버,NV-026,10,10,117538,126850
2026-08-05,네이버,네이버,NV-028,2,2,39206,42370
2026-08-05,네이버,네이버,NV-030,2,1,19033,20800
2026-08-05,네이버,네이버,NV-034,3,3,41797,44700
2026-08-05,네이버,네이버,NV-035,1,1,3111,3400
2026-08-05,네이버,네이버,NV-039,1,1,27267,29800
2026-08-05,네이버,네이버,NV-044,2,1,26535,29000
2026-08-05,네이버,네이버,NV-045,2,2,44424,48550
2026-08-05,네이버,네이버,SHIP,167,0,590753,609000
2026-08-06,네이버,네이버,NV-002,35,35,506507,547600
2026-08-06,네이버,네이버,NV-003,77,79,1427149,1539910
2026-08-06,네이버,네이버,NV-004,15,15,154450,167000
2026-08-06,네이버,네이버,NV-005,1,1,15464,16900
2026-08-06,네이버,네이버,NV-007,1,1,9257,9900
2026-08-06,네이버,네이버,NV-008,21,22,562498,606700
2026-08-06,네이버,네이버,NV-009,7,6,95258,102800
2026-08-06,네이버,네이버,NV-010,1,1,24647,26360
2026-08-06,네이버,네이버,NV-011,6,6,38466,41500
2026-08-06,네이버,네이버,NV-012,1,1,13464,14400
2026-08-06,네이버,네이버,NV-015,1,1,11016,11780
2026-08-06,네이버,네이버,NV-016,9,9,80383,86730
2026-08-06,네이버,네이버,NV-018,3,3,33678,36270
2026-08-06,네이버,네이버,NV-020,7,7,122680,132810
2026-08-06,네이버,네이버,NV-025,3,3,91435,99180
2026-08-06,네이버,네이버,NV-026,10,10,114405,123350
2026-08-06,네이버,네이버,NV-030,4,4,80594,87600
2026-08-06,네이버,네이버,NV-032,1,1,23378,25550
2026-08-06,네이버,네이버,NV-033,1,1,13176,14400
2026-08-06,네이버,네이버,NV-034,2,2,26179,28300
2026-08-06,네이버,네이버,NV-036,1,1,14687,16050
2026-08-06,네이버,네이버,NV-041,1,1,10659,11400
2026-08-06,네이버,네이버,NV-045,3,3,67706,73450
2026-08-06,네이버,네이버,SHIP,170,0,583955,602000
2026-08-07,네이버,네이버,NV-002,24,24,323873,350610
2026-08-07,네이버,네이버,NV-003,58,59,1091709,1180210
2026-08-07,네이버,네이버,NV-004,8,8,105301,113700
2026-08-07,네이버,네이버,NV-005,2,2,30153,32950
2026-08-07,네이버,네이버,NV-006,5,4,53224,57520
2026-08-07,네이버,네이버,NV-007,1,1,18513,19800
2026-08-07,네이버,네이버,NV-008,21,20,490805,530620
2026-08-07,네이버,네이버,NV-009,8,8,134116,145330
2026-08-07,네이버,네이버,NV-010,1,0,0,0
2026-08-07,네이버,네이버,NV-011,5,6,66122,72260
2026-08-07,네이버,네이버,NV-012,1,1,13176,14400
2026-08-07,네이버,네이버,NV-016,5,5,22631,24600
2026-08-07,네이버,네이버,NV-018,2,2,22807,24390
2026-08-07,네이버,네이버,NV-020,3,3,53999,57750
2026-08-07,네이버,네이버,NV-021,1,1,10431,11400
2026-08-07,네이버,네이버,NV-023,1,2,25988,28400
2026-08-07,네이버,네이버,NV-024,1,1,11016,11780
2026-08-07,네이버,네이버,NV-025,4,4,123343,133380
2026-08-07,네이버,네이버,NV-026,3,3,35544,38330
2026-08-07,네이버,네이버,NV-028,1,1,19426,21230
2026-08-07,네이버,네이버,NV-029,1,1,10889,11900
2026-08-07,네이버,네이버,NV-030,3,3,59497,64100
2026-08-07,네이버,네이버,NV-034,1,1,13933,14900
2026-08-07,네이버,네이버,NV-040,1,1,20450,22350
2026-08-07,네이버,네이버,NV-044,1,1,27583,29500
2026-08-07,네이버,네이버,NV-045,1,1,13635,14900
2026-08-07,네이버,네이버,SHIP,125,0,424398,437500
2026-08-08,네이버,네이버,NV-002,26,26,311865,337800
2026-08-08,네이버,네이버,NV-003,54,54,899594,972010
2026-08-08,네이버,네이버,NV-004,15,16,162034,174900
2026-08-08,네이버,네이버,NV-005,1,1,15802,16900
2026-08-08,네이버,네이버,NV-006,2,2,27289,29500
2026-08-08,네이버,네이버,NV-007,1,1,51634,56430
2026-08-08,네이버,네이버,NV-008,14,14,341545,368680
2026-08-08,네이버,네이버,NV-009,6,6,72457,78750
2026-08-08,네이버,네이버,NV-010,1,1,14727,15750
2026-08-08,네이버,네이버,NV-011,3,4,36555,39950
2026-08-08,네이버,네이버,NV-016,6,6,63325,68700
2026-08-08,네이버,네이버,NV-018,1,1,11448,12510
2026-08-08,네이버,네이버,NV-022,2,2,31266,33800
2026-08-08,네이버,네이버,NV-025,2,2,60249,65130
2026-08-08,네이버,네이버,NV-026,2,3,36219,39580
2026-08-08,네이버,네이버,NV-034,1,1,13932,14900
2026-08-08,네이버,네이버,NV-036,1,1,15464,16900
2026-08-08,네이버,네이버,NV-045,2,2,45568,49800
2026-08-08,네이버,네이버,NV-049,1,2,8883,9500
2026-08-08,네이버,네이버,SHIP,112,0,390432,402500
2026-08-09,네이버,네이버,NV-002,12,12,142951,155800
2026-08-09,네이버,네이버,NV-003,84,87,1499014,1617460
2026-08-09,네이버,네이버,NV-004,15,15,176432,191680
2026-08-09,네이버,네이버,NV-006,2,2,27584,29500
2026-08-09,네이버,네이버,NV-007,2,2,26449,28700
2026-08-09,네이버,네이버,NV-008,25,24,579421,626440
2026-08-09,네이버,네이버,NV-009,8,8,98032,106370
2026-08-09,네이버,네이버,NV-010,2,1,25392,27750
2026-08-09,네이버,네이버,NV-011,14,14,69480,75600
2026-08-09,네이버,네이버,NV-016,6,6,45413,49240
2026-08-09,네이버,네이버,NV-017,1,1,15942,17050
2026-08-09,네이버,네이버,NV-018,1,1,22216,23760
2026-08-09,네이버,네이버,NV-020,2,2,34341,37530
2026-08-09,네이버,네이버,NV-025,1,1,30379,32490
2026-08-09,네이버,네이버,NV-026,4,4,41358,44440
2026-08-09,네이버,네이버,NV-039,1,1,9258,9900
2026-08-09,네이버,네이버,NV-041,1,1,11127,11900
2026-08-09,네이버,네이버,NV-042,1,1,25986,28400
2026-08-09,네이버,네이버,NV-044,1,1,26993,29500
2026-08-09,네이버,네이버,NV-045,4,4,87704,95850
2026-08-09,네이버,네이버,SHIP,143,0,482105,497000
2026-08-10,네이버,네이버,NV-002,27,27,389310,422500
2026-08-10,네이버,네이버,NV-003,99,103,2075461,2243000
2026-08-10,네이버,네이버,NV-004,19,19,195906,211750
2026-08-10,네이버,네이버,NV-005,2,2,30810,32950
2026-08-10,네이버,네이버,NV-006,5,5,67988,73010
2026-08-10,네이버,네이버,NV-007,2,2,30754,33610
2026-08-10,네이버,네이버,NV-008,24,23,557277,602110
2026-08-10,네이버,네이버,NV-009,5,5,67026,73250
2026-08-10,네이버,네이버,NV-010,1,1,25946,27750
2026-08-10,네이버,네이버,NV-011,7,7,60850,66500
2026-08-10,네이버,네이버,NV-015,1,1,11594,12400
2026-08-10,네이버,네이버,NV-016,4,4,19766,21600
2026-08-10,네이버,네이버,NV-018,2,2,21742,23760
2026-08-10,네이버,네이버,NV-019,3,3,40444,44200
2026-08-10,네이버,네이버,NV-020,1,0,0,0
2026-08-10,네이버,네이버,NV-024,1,1,11346,12400
2026-08-10,네이버,네이버,NV-025,5,4,122728,133380
2026-08-10,네이버,네이버,NV-026,10,10,157506,169680
2026-08-10,네이버,네이버,NV-028,3,2,40203,43460
2026-08-10,네이버,네이버,NV-030,2,1,20039,21900
2026-08-10,네이버,네이버,NV-033,1,1,13933,14900
2026-08-10,네이버,네이버,NV-041,1,1,11127,11900
2026-08-10,네이버,네이버,NV-044,1,1,13792,14750
2026-08-10,네이버,네이버,NV-045,1,1,22784,24900
2026-08-10,네이버,네이버,SHIP,180,0,607722,626500
2026-08-11,네이버,네이버,NV-002,21,20,290951,316600
2026-08-11,네이버,네이버,NV-003,101,100,1728199,1864220
2026-08-11,네이버,네이버,NV-004,21,21,244130,265900
2026-08-11,네이버,네이버,NV-006,4,4,64068,68520
2026-08-11,네이버,네이버,NV-007,3,3,38345,41010
2026-08-11,네이버,네이버,NV-008,25,25,636288,687840
2026-08-11,네이버,네이버,NV-009,11,12,160286,174550
2026-08-11,네이버,네이버,NV-010,3,3,64853,69360
2026-08-11,네이버,네이버,NV-011,11,13,150588,163700
2026-08-11,네이버,네이버,NV-012,1,1,13176,14400
2026-08-11,네이버,네이버,NV-016,12,12,74751,80400
2026-08-11,네이버,네이버,NV-018,2,2,22557,24390
2026-08-11,네이버,네이버,NV-020,3,3,52340,56780
2026-08-11,네이버,네이버,NV-025,3,2,63268,68400
2026-08-11,네이버,네이버,NV-026,16,17,199142,214120
2026-08-11,네이버,네이버,NV-028,3,3,78079,85330
2026-08-11,네이버,네이버,NV-029,1,2,20771,22700
2026-08-11,네이버,네이버,NV-030,2,2,39487,42700
2026-08-11,네이버,네이버,NV-033,1,1,13932,14900
2026-08-11,네이버,네이버,NV-034,1,1,13634,14900
2026-08-11,네이버,네이버,NV-042,1,1,27957,29900
2026-08-11,네이버,네이버,NV-044,1,1,12820,14010
2026-08-11,네이버,네이버,NV-045,5,5,110030,120250
2026-08-11,네이버,네이버,NV-049,1,1,4118,4500
2026-08-11,네이버,네이버,NV-052,1,1,2745,3000
2026-08-11,네이버,네이버,SHIP,199,0,675625,696500
2026-08-12,네이버,네이버,NV-002,34,34,441996,479100
2026-08-12,네이버,네이버,NV-003,106,105,1746352,1885980
2026-08-12,네이버,네이버,NV-004,12,12,126534,137450
2026-08-12,네이버,네이버,NV-005,3,3,77656,84500
2026-08-12,네이버,네이버,NV-006,8,8,108362,116520
2026-08-12,네이버,네이버,NV-007,2,2,72467,79200
2026-08-12,네이버,네이버,NV-008,26,26,634346,686840
2026-08-12,네이버,네이버,NV-009,10,10,160862,175800
2026-08-12,네이버,네이버,NV-011,12,13,111972,121100
2026-08-12,네이버,네이버,NV-012,1,1,13176,14400
2026-08-12,네이버,네이버,NV-016,13,13,47490,51340
2026-08-12,네이버,네이버,NV-018,4,4,92401,98820
2026-08-12,네이버,네이버,NV-019,1,1,13176,14400
2026-08-12,네이버,네이버,NV-020,8,12,420275,458090
2026-08-12,네이버,네이버,NV-021,1,2,26352,28800
2026-08-12,네이버,네이버,NV-023,1,1,12556,13720
2026-08-12,네이버,네이버,NV-025,3,3,89837,97470
2026-08-12,네이버,네이버,NV-026,8,8,85306,91630
2026-08-12,네이버,네이버,NV-028,4,4,76787,82560
2026-08-12,네이버,네이버,NV-029,1,2,21780,23800
2026-08-12,네이버,네이버,NV-030,4,4,78529,84900
2026-08-12,네이버,네이버,NV-035,1,2,5986,6400
2026-08-12,네이버,네이버,NV-039,1,1,9257,9900
2026-08-12,네이버,네이버,NV-040,2,2,41347,44700
2026-08-12,네이버,네이버,NV-041,2,2,22016,23800
2026-08-12,네이버,네이버,NV-045,1,1,22784,24900
2026-08-12,네이버,네이버,NV-046,1,1,9059,9900
2026-08-12,네이버,네이버,NV-051,1,1,14960,16000
2026-08-12,네이버,네이버,SHIP,213,0,729945,752500
2026-08-13,네이버,네이버,NV-002,22,22,303190,329000
2026-08-13,네이버,네이버,NV-003,71,70,1285869,1385230
2026-08-13,네이버,네이버,NV-004,17,17,190489,206950
2026-08-13,네이버,네이버,NV-005,1,1,15464,16900
2026-08-13,네이버,네이버,NV-006,5,5,67281,72270
2026-08-13,네이버,네이버,NV-008,24,25,610407,660180
2026-08-13,네이버,네이버,NV-009,7,7,77720,84500
2026-08-13,네이버,네이버,NV-010,5,6,130690,140110
2026-08-13,네이버,네이버,NV-011,9,10,84180,91000
2026-08-13,네이버,네이버,NV-016,7,7,84188,90780
2026-08-13,네이버,네이버,NV-018,4,5,57076,61290
2026-08-13,네이버,네이버,NV-019,1,1,13635,14900
2026-08-13,네이버,네이버,NV-020,2,2,370132,403280
2026-08-13,네이버,네이버,NV-021,1,1,20862,22800
2026-08-13,네이버,네이버,NV-024,1,1,110712,121000
2026-08-13,네이버,네이버,NV-025,2,2,63268,68400
2026-08-13,네이버,네이버,NV-026,6,8,86197,92380
2026-08-13,네이버,네이버,NV-028,3,4,195500,213210
2026-08-13,네이버,네이버,NV-030,2,2,40516,43800
2026-08-13,네이버,네이버,NV-045,4,4,78554,85850
2026-08-13,네이버,네이버,NV-049,2,2,8793,9500
2026-08-13,네이버,네이버,SHIP,151,0,512668,528500
2026-08-14,네이버,네이버,NV-002,16,16,237431,259600
2026-08-14,네이버,네이버,NV-003,65,66,1218397,1328310
2026-08-14,네이버,네이버,NV-004,14,14,163906,177750
2026-08-14,네이버,네이버,NV-005,2,2,25820,27800
2026-08-14,네이버,네이버,NV-006,4,4,53143,57520
2026-08-14,네이버,네이버,NV-007,1,1,18390,19800
2026-08-14,네이버,네이버,NV-008,20,19,460157,501710
2026-08-14,네이버,네이버,NV-009,8,8,109754,120460
2026-08-14,네이버,네이버,NV-010,2,2,48437,52720
2026-08-14,네이버,네이버,NV-011,7,8,41018,45000
2026-08-14,네이버,네이버,NV-012,1,1,12707,13680
2026-08-14,네이버,네이버,NV-016,7,7,65288,71040
2026-08-14,네이버,네이버,NV-018,3,3,32961,36270
2026-08-14,네이버,네이버,NV-020,8,12,560542,616000
2026-08-14,네이버,네이버,NV-024,1,1,11516,12400
2026-08-14,네이버,네이버,NV-025,3,3,91682,100890
2026-08-14,네이버,네이버,NV-026,6,6,67471,73160
2026-08-14,네이버,네이버,NV-028,2,2,37515,41280
2026-08-14,네이버,네이버,NV-030,2,1,18901,20800
2026-08-14,네이버,네이버,NV-034,1,1,13839,14900
2026-08-14,네이버,네이버,NV-040,1,1,20311,22350
2026-08-14,네이버,네이버,NV-044,1,1,12732,14010
2026-08-14,네이버,네이버,NV-045,5,6,125388,137650
2026-08-14,네이버,네이버,SHIP,143,0,482362,500500
2026-08-15,네이버,네이버,NV-002,10,10,143146,155900
2026-08-15,네이버,네이버,NV-003,69,69,1240200,1345160
2026-08-15,네이버,네이버,NV-004,12,11,123069,134200
2026-08-15,네이버,네이버,NV-005,3,3,39935,43350
2026-08-15,네이버,네이버,NV-006,2,2,27399,29500
2026-08-15,네이버,네이버,NV-007,2,2,36382,39600
2026-08-15,네이버,네이버,NV-008,20,20,485425,527760
2026-08-15,네이버,네이버,NV-009,5,5,49811,54700
2026-08-15,네이버,네이버,NV-011,10,11,211499,230600
2026-08-15,네이버,네이버,NV-016,7,7,62686,67840
2026-08-15,네이버,네이버,NV-018,2,2,22524,24520
2026-08-15,네이버,네이버,NV-020,4,3,51145,56280
2026-08-15,네이버,네이버,NV-022,1,1,15696,16900
2026-08-15,네이버,네이버,NV-025,3,3,89675,98680
2026-08-15,네이버,네이버,NV-026,2,2,17853,19220
2026-08-15,네이버,네이버,NV-028,1,1,19170,20640
2026-08-15,네이버,네이버,NV-030,2,2,40680,43800
2026-08-15,네이버,네이버,NV-033,1,1,13839,14900
2026-08-15,네이버,네이버,NV-045,1,1,21492,23650
2026-08-15,네이버,네이버,NV-049,1,2,13931,15000
2026-08-15,네이버,네이버,SHIP,120,0,398035,413000
2026-08-16,네이버,네이버,NV-002,15,14,181962,199090
2026-08-16,네이버,네이버,NV-003,82,81,1353791,1475700
